,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
5437,The Pussycat Dolls Featuring Snoop Dogg,0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857,225560,4,20.37342,12,1
11691,One Direction,0.658,0.837,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.936,126.015,200187,4,24.05541,10,1
569,'Legally Blonde' Ensemble,0.578,0.293,1,-12.594,1,0.479,0.647,0.0,0.334,0.51,139.609,289960,4,48.63488,11,0
276,Daphne Loves Derby,0.643,0.554,1,-6.475,1,0.0608,0.253,0.0,0.263,0.617,145.106,197813,4,62.47934,8,0
67,Gary Allan,0.481,0.508,2,-7.666,1,0.0248,0.216,0.000175,0.105,0.268,86.013,224613,4,71.34437,7,1
12001,Justin Bieber Featuring Big Sean,0.571,0.873,0,-3.382,0,0.0997,0.0807,0.0,0.361,0.613,139.691,229467,4,38.32618,12,1
7898,Abrasion,0.166,0.481,9,-15.164,1,0.065,0.941,0.0163,0.366,0.0807,125.784,270968,3,92.53586,9,0
8218,Maren Morris Featuring Vince Gill,0.526,0.412,9,-9.292,1,0.0385,0.804,0.0,0.117,0.289,79.732,220387,4,66.78981,10,1
10902,Rajasinga,0.394,0.871,8,-7.862,1,0.0986,0.000512,0.412,0.456,0.121,125.309,80666,4,24.24591,4,0
6226,Furze,0.202,0.978,4,-5.843,1,0.0745,2.46e-05,0.85,0.0469,0.393,166.658,262394,4,26.24867,12,0
8737,Sleep On It,0.456,0.95,5,-4.727,0,0.0719,0.000611,0.000321,0.103,0.542,126.044,203833,4,18.57595,9,0
7328,The Lacs,0.506,0.952,0,-3.459,1,0.163,0.05,0.0,0.438,0.647,183.619,210754,4,23.93998,12,0
1373,Noyz Narcos,0.892,0.724,9,-4.842,1,0.324,0.623,0.0,0.273,0.898,99.068,255078,4,59.23411,8,0
1239,Sheryl Crow,0.502,0.719,2,-5.12,1,0.0346,0.0405,0.0,0.163,0.694,159.985,226053,4,35.17681,9,1
11668,Getter,0.413,0.769,7,-4.405,0,0.0469,0.00762,0.00485,0.126,0.112,80.039,306000,4,54.81442,13,0
7273,Breakbot,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,215507,4,78.34781,6,0
2204,A Touch Of Class,0.682,0.901,11,-6.068,0,0.0261,0.0128,0.00428,0.134,0.937,132.112,221890,4,42.18123,10,0
10013,Stutterfly,0.411,0.93,6,-3.315,0,0.0741,0.000148,4.78e-06,0.356,0.419,83.942,210360,4,36.21861,8,0
1994,Thirty Seconds To Mars,0.467,0.876,10,-4.841,1,0.0693,0.00578,0.00592,0.035,0.131,135.055,247373,4,21.75339,12,1
12006,Gang Of Four,0.772,0.435,10,-12.612,1,0.088,0.0333,0.0,0.514,0.92,112.264,247293,4,26.47998,11,0
11148,Rihanna Featuring Britney Spears,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,243533,4,32.99167,15,1
4689,Sean Slaughter,0.416,0.901,1,-3.539,1,0.164,0.0179,0.0,0.399,0.541,96.95,300573,4,35.6042,11,0
1117,Linkin Park,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4,51.77019,5,1
8220,Roger Eno,0.267,0.0118,10,-23.415,0,0.0346,0.995,0.904,0.119,0.107,62.966,157219,5,45.87624,9,0
7358,Zac Brown Band,0.688,0.947,6,-4.097,1,0.0544,0.221,0.0,0.284,0.878,136.031,176800,4,99.30632,5,1
387,Mariah Carey Featuring Joe & 98 Degrees,0.472,0.532,10,-5.882,1,0.0319,0.586,0.0,0.106,0.152,129.777,257360,4,43.336,11,1
1355,3 Doors Down,0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,241960,4,32.8955,12,1
5412,Natasha Bedingfield,0.453,0.602,3,-5.56,0,0.038,0.351,0.0,0.117,0.349,169.753,213907,4,34.54501,9,1
2290,Backstreet Boys,0.568,0.782,6,-5.968,1,0.0396,0.0799,0.0,0.0985,0.481,141.942,267227,4,32.11027,10,1
4626,Midnight Syndicate,0.265,0.101,10,-26.712,0,0.0459,0.967,0.915,0.148,0.0337,73.558,107413,4,64.48907,5,0
11844,Cherrelle,0.865,0.394,11,-12.235,1,0.0528,0.0832,0.00231,0.302,0.642,115.937,521693,4,76.97471,22,0
3806,Estelle Featuring Kanye West,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4,49.1236,11,1
10323,A$AP Rocky Featuring Skrillex,0.759,0.849,2,-4.234,1,0.335,0.0483,0.0,0.121,0.681,140.001,212640,4,27.51334,9,1
5724,Pig Destroyer,0.139,0.999,1,-1.808,0,0.192,3.43e-06,0.951,0.34,0.0379,147.876,76093,4,14.06716,3,0
6618,Hillsong UNITED,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.784,535963,4,20.67951,16,1
1928,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,236480,4,84.54845,10,1
985,Pleasure P,0.648,0.767,8,-5.052,1,0.0608,0.0219,0.0,0.19,0.796,141.906,207400,4,40.13089,7,1
546,DeVotchKa,0.52,0.839,11,-7.38,1,0.107,0.0847,0.00265,0.161,0.563,135.145,261520,4,29.05562,13,0
3822,Rev. Gary Davis,0.586,0.0976,4,-17.64,1,0.0611,0.989,0.0472,0.266,0.841,146.461,182047,3,18.08131,9,0
1119,Beenie Man Featuring Mya,0.603,0.782,2,-4.832,1,0.162,0.118,0.0,0.363,0.731,124.303,257893,5,43.91195,13,1
8404,Kimaera,0.353,0.976,2,-5.11,0,0.19,0.00284,0.0217,0.097,0.0379,90.041,302324,4,57.57803,11,0
285,AFI,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,4,52.81161,7,1
4111,matchbox twenty,0.541,0.833,8,-4.647,0,0.0583,0.0187,0.0,0.143,0.84,115.052,219360,4,34.58759,8,1
9056,Synestesia,0.454,0.946,7,-5.049,1,0.0682,1.81e-05,0.825,0.0776,0.336,99.979,338147,4,39.02642,11,0
2049,Alicia Keys,0.835,0.547,6,-7.69,0,0.0515,0.155,0.000291,0.0579,0.759,124.561,237627,3,24.38714,13,1
9803,Baths,0.511,0.517,4,-8.231,1,0.4,0.783,0.000126,0.103,0.53,82.049,177189,4,31.87227,9,0
10411,Lady Antebellum,0.632,0.926,4,-3.463,1,0.0322,0.047,0.000169,0.116,0.889,112.058,249253,4,46.18795,10,1
1325,50 Cent,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4,24.29007,13,1
7191,Rihanna Featuring David Guetta,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,181627,4,31.07414,9,1
10976,Scandinavian Metal Praise,0.517,0.955,7,-3.203,1,0.11,0.0132,2.84e-05,0.373,0.625,75.02,234373,4,29.0044,7,0
8616,The American Dollar,0.207,0.422,9,-12.025,0,0.0354,0.906,0.908,0.105,0.049,119.95,295200,5,26.23797,8,0
7557,Sugarland,0.351,0.797,11,-4.286,1,0.0379,0.0959,4.12e-05,0.157,0.243,129.14,271267,5,30.5344,11,1
3539,Trance Allstars,0.637,0.887,8,-9.411,1,0.0341,0.00138,0.875,0.0563,0.487,141.021,213627,4,26.1531,10,0
8657,Kanye West,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4,50.73652,6,1
6300,Avenged Sevenfold,0.434,0.984,10,-6.201,1,0.123,0.000178,0.000226,0.08,0.158,160.011,425264,4,42.3446,15,1
8359,Led Er Est,0.378,0.774,7,-4.425,0,0.0445,0.0346,0.00028,0.0951,0.171,190.197,146498,4,31.9716,9,0
11199,Reyer,0.646,0.865,9,-5.88,0,0.109,0.0248,0.00548,0.0727,0.475,128.001,262143,4,29.5391,12,0
8612,Cabaret Nocturne,0.72,0.438,10,-11.936,0,0.0539,0.0195,0.885,0.317,0.112,104.996,338766,4,57.28552,9,0
8921,Jake Owen,0.476,0.991,10,-3.458,1,0.052,0.0446,0.00574,0.128,0.453,111.03,201373,4,23.57738,7,1
11065,Living Death,0.386,0.884,9,-11.011,1,0.0583,0.00439,0.918,0.314,0.231,95.175,215640,4,51.29687,10,0
1512,J-Kwon,0.925,0.744,0,-5.79,1,0.367,0.0644,0.0,0.0888,0.656,93.02,243227,4,29.08138,12,1
10217,Novembers Doom,0.45,0.991,6,-3.95,1,0.132,0.00135,0.0615,0.209,0.124,150.01,325213,4,53.71292,12,0
6346,Adekunle Gold,0.629,0.821,8,-3.4,0,0.17,0.499,0.0,0.411,0.715,63.59,174500,5,22.2043,6,0
6313,Yellowman,0.807,0.492,9,-15.226,1,0.179,0.00277,0.0,0.102,0.491,179.556,224440,4,30.65757,13,0
11970,Ne-Yo,0.666,0.68,5,-6.667,1,0.034,0.239,0.0,0.348,0.26,124.914,251627,4,39.04705,10,1
10037,"Wale Featuring Rick Ross, Meek Mill & T-Pain",0.536,0.56,8,-5.668,1,0.26,0.0379,0.0,0.114,0.279,139.91,247293,4,20.09602,12,1
5011,Splithabit,0.375,0.833,7,-5.922,1,0.0514,3.28e-05,0.00537,0.439,0.606,88.945,250933,4,36.08256,8,0
3408,Hammerfall,0.466,0.963,0,-3.759,0,0.0483,0.000221,0.508,0.425,0.355,109.994,215307,4,19.82958,10,0
8268,Sia Featuring Kendrick Lamar,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4,40.019,9,1
6557,Cal Tjader,0.549,0.261,11,-21.898,0,0.0731,0.886,0.938,0.13,0.129,155.491,244053,4,40.67876,12,0
5916,Taylor Swift,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4,25.16103,9,1
5969,Rich The Kid Featuring Kendrick Lamar,0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,191938,4,24.50269,8,1
1989,Dwarves,0.538,0.933,9,-4.707,1,0.0429,0.00522,0.0,0.191,0.8,99.072,155760,4,40.08882,7,0
521,Jan Jelinek,0.859,0.315,6,-18.074,0,0.107,0.345,0.925,0.108,0.153,120.518,309387,4,80.47378,10,0
11088,Unholy,0.301,0.488,7,-11.641,1,0.0295,0.0155,0.701,0.0724,0.0709,90.306,337400,4,44.37834,9,0
1773,Joseph Vitarelli,0.154,0.208,3,-15.176,1,0.0401,0.977,0.891,0.103,0.0354,76.167,184213,4,44.93085,11,0
11339,Rivers & Robots,0.378,0.0403,7,-21.838,1,0.0358,0.989,0.872,0.113,0.21,135.085,130227,4,38.07524,7,0
11878,Dj Spinna,0.8,0.706,7,-6.943,1,0.0833,0.0562,0.929,0.0586,0.973,181.954,153442,4,22.64144,10,0
7837,Baths,0.794,0.669,6,-6.248,1,0.168,0.258,8.94e-05,0.338,0.648,120.037,108069,4,34.82253,6,0
9205,Johann Sebastian Bach,0.256,0.0157,0,-28.606,0,0.0608,0.917,0.929,0.124,0.32,66.505,289480,4,19.78272,13,0
6236,Taylor Swift,0.62,0.506,7,-7.327,1,0.0312,0.187,1.47e-05,0.102,0.275,126.015,285560,4,39.20083,12,1
7308,Stupeflip,0.477,0.917,8,-3.886,1,0.0339,0.109,0.0102,0.584,0.613,141.989,243573,4,112.29671,7,0
6254,Justin Bieber,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,4,21.48442,13,1
235,Collie Buddz,0.648,0.675,10,-7.81,1,0.294,0.0387,0.0,0.154,0.631,79.419,224575,4,71.04259,6,0
7704,Ne-Yo Featuring Juicy J,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,4,34.82205,9,1
5952,Living Death,0.248,0.911,4,-10.493,0,0.0748,4.65e-06,0.859,0.135,0.16,170.169,276453,4,29.50836,16,0
1687,Cherish Featuring Yung Joc,0.796,0.705,5,-4.82,0,0.0358,0.0332,2.14e-06,0.0809,0.774,113.964,228973,4,20.6832,9,1
10070,Rise Against,0.515,0.97,1,-4.825,1,0.0621,6.21e-05,0.00819,0.149,0.609,163.908,207213,4,24.03147,9,0
1823,Alestorm,0.532,0.987,8,-2.816,1,0.0897,9.34e-05,0.116,0.348,0.289,100.015,262747,4,38.76183,10,0
11109,Yuval Ron,0.111,0.0599,2,-22.108,1,0.0383,0.886,0.917,0.109,0.037,91.716,610867,3,25.66513,31,0
961,Martina McBride,0.587,0.629,7,-7.439,1,0.0424,0.183,0.0,0.0686,0.425,114.993,276600,4,39.80868,13,1
1619,Ying Yang Twins,0.708,0.854,1,-5.724,0,0.0322,0.000682,0.0,0.278,0.914,100.005,263227,4,37.80849,11,1
3021,Garageland,0.632,0.743,2,-6.832,1,0.026,0.00152,2.05e-05,0.246,0.627,110.007,207613,4,53.26862,12,0
3069,Sean Kingston Featuring Elan & Juelz Santana,0.703,0.782,5,-4.16,1,0.141,0.202,0.0,0.476,0.862,91.029,225653,4,55.51174,10,1
7177,Johann Sebastian Bach,0.491,0.0211,0,-27.538,0,0.064,0.92,0.886,0.109,0.599,64.878,141067,3,41.20611,5,0
9879,Lady Gaga,0.339,0.429,0,-6.497,0,0.0348,0.667,0.0,0.082,0.16,128.686,221547,4,42.80077,8,1
10063,Metal Command,0.253,0.965,1,-5.666,1,0.0884,9.46e-05,0.686,0.145,0.272,110.664,396507,3,78.88236,15,0
8477,Screamfeeder,0.477,0.512,7,-7.339,1,0.0362,0.000323,0.0688,0.112,0.152,172.013,284080,4,36.90391,13,0
4059,Rehab,0.667,0.673,4,-6.006,1,0.0536,0.117,0.0,0.343,0.706,151.837,229040,4,72.30726,10,1
10213,Josh Thompson,0.389,0.72,2,-5.465,1,0.0308,0.057,0.0,0.183,0.51,147.94,245899,4,78.27682,10,1
2289,Taylor Swift,0.578,0.34,0,-8.027,1,0.0264,0.305,0.0,0.104,0.223,92.702,234427,4,39.9175,13,1
1055,XE-NONE,0.387,0.967,0,-0.559,1,0.0985,0.00174,0.0,0.35,0.227,82.528,247273,4,98.19053,9,0
11123,Bebo Best,0.756,0.979,7,-5.59,1,0.0634,0.223,0.333,0.286,0.929,99.717,254733,4,87.29215,9,0
7524,Alexandre Desplat,0.165,0.29,0,-16.755,1,0.0399,0.866,0.955,0.108,0.134,95.963,83413,4,34.01615,4,0
9639,Katy Perry,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523,4,46.84951,9,1
8171,Future,0.718,0.862,11,-4.915,1,0.0445,0.0135,0.0,0.24,0.305,138.97,273000,4,42.70257,11,1
11720,Juice WRLD,0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,4,33.77431,9,1
10604,Dean Martin,0.452,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.005,117147,4,24.79963,8,1
8569,Juicy J,0.596,0.815,6,-5.668,0,0.0755,0.0111,0.0,0.174,0.459,165.015,206567,4,61.99116,9,0
4091,Henry Kaiser,0.616,0.0564,4,-25.043,0,0.0566,0.335,0.851,0.117,0.0416,88.143,56480,3,20.49224,5,0
6061,Ariana Grande,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4,29.88236,9,1
11481,XXXTENTACION,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,30.34884,5,1
5971,PSY,0.727,0.937,11,-2.871,0,0.287,0.00417,0.0,0.091,0.749,132.067,219493,4,39.55134,8,1
7260,Hella,0.694,0.888,1,-4.884,0,0.0678,0.0601,2.6e-06,0.0507,0.733,128.001,247593,4,23.69249,10,0
10235,Fat Joe Featuring Chris Brown,0.271,0.762,6,-6.277,0,0.275,0.0719,0.0,0.143,0.41,80.248,288895,4,49.06984,12,1
2860,Creed,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800,4,19.16953,11,1
11248,Brutality,0.406,0.824,2,-9.58,1,0.0526,3.4e-05,0.595,0.106,0.0894,100.147,224707,4,31.88576,10,0
8035,Iggy Azalea Featuring M0,0.807,0.747,10,-4.31,0,0.0471,0.229,0.000111,0.0884,0.4,93.009,178107,4,24.88178,10,1
2149,Petey Pablo,0.708,0.828,7,-6.694,1,0.455,0.402,0.000221,0.225,0.543,193.837,256893,4,54.34425,12,1
7722,Cass McCombs,0.609,0.493,9,-7.882,1,0.0305,0.00871,0.0284,0.105,0.16,107.354,265760,4,24.40092,12,0
10033,Lil Wayne Featuring Nicki Minaj,0.488,0.821,7,-3.729,1,0.0482,0.00263,0.000514,0.287,0.354,159.992,249307,4,24.9919,14,1
3780,Phil Vassar,0.488,0.445,5,-8.123,1,0.0241,0.608,3.69e-05,0.16,0.246,70.084,233507,4,37.35897,8,1
2569,David Rovics,0.644,0.654,2,-8.242,1,0.0812,0.395,0.0,0.144,0.963,125.016,148333,4,82.04313,4,0
2829,Theory Of A Deadman,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,215400,4,49.15678,9,1
6364,Trey Songz,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029,233147,4,23.08755,9,1
4764,Clay Aiken,0.565,0.777,2,-5.516,0,0.037,0.152,0.0,0.35,0.593,110.092,243867,4,22.49178,8,1
6769,Karmin,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,227147,4,44.13132,13,1
7799,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,0.767,0.782,7,-5.545,1,0.14,0.0541,0.0,0.338,0.827,116.491,220319,4,51.68564,11,1
932,Jason Aldean,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.381,143.014,238413,4,42.26902,12,1
6855,Apocryphal,0.547,0.647,11,-9.015,0,0.0371,0.124,0.00752,0.104,0.182,120.045,392375,4,50.51804,17,0
10836,Rage,0.44,0.969,0,-6.271,1,0.0753,1.1e-05,0.0499,0.354,0.207,162.101,319840,4,34.08086,18,0
6213,Trey Songz Featuring T.I.,0.734,0.746,11,-5.088,1,0.0762,0.00135,0.0,0.178,0.539,94.033,197627,4,66.50658,7,1
11924,The Black,0.319,0.961,4,-4.031,1,0.0613,2.91e-05,0.549,0.326,0.351,142.953,237240,4,44.06003,11,0
6293,Kendrick Lamar,0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,231933,4,24.64039,15,1
5356,Jimmy Eat World,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,35.79429,9,1
481,Dream Evil,0.337,0.99,7,-3.264,0,0.151,4.28e-05,0.000337,0.332,0.126,81.108,191400,4,39.62852,10,0
2330,ItaloBrothers,0.622,0.821,11,-7.626,0,0.0602,0.221,0.00534,0.111,0.281,149.998,196998,4,28.02641,12,0
1866,OutKast Featuring Killer Mike,0.815,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,295347,3,36.82961,11,1
385,Mims,0.771,0.693,7,-7.483,1,0.293,0.0317,0.0,0.342,0.525,97.163,203627,4,71.22774,7,1
2097,Flux of Pink Indians,0.491,0.917,10,-6.856,0,0.237,0.00364,0.000195,0.164,0.581,172.486,243720,4,37.28615,10,0
6353,Johann Sebastian Bach,0.455,0.0358,9,-26.109,0,0.0555,0.995,0.937,0.0649,0.152,70.453,225653,1,46.63887,9,0
2646,Drake,0.431,0.894,5,-2.673,0,0.33,0.0951,0.0,0.188,0.604,162.193,258760,4,36.00737,14,1
2173,A Touch Of Class,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,4,21.48654,9,0
7602,Maroon 5 Featuring SZA,0.799,0.591,5,-5.419,0,0.0605,0.0789,4.61e-06,0.158,0.412,110.003,199760,4,23.18116,8,1
9282,Patti Smith,0.334,0.887,9,-6.231,1,0.198,0.0299,8.17e-05,0.45,0.619,152.21,292253,4,28.72873,11,0
3687,Lonestar,0.557,0.553,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,239987,4,33.29244,14,1
3884,Harry Belafonte,0.647,0.468,8,-8.834,1,0.37,0.479,0.0,0.0559,0.954,87.458,193373,4,21.82891,10,0
4617,Johnny Thunders,0.339,0.855,7,-5.808,1,0.0487,7.91e-05,0.0393,0.146,0.495,139.378,178907,4,43.40514,8,0
5956,Deerhunter,0.556,0.729,2,-8.553,1,0.0662,0.531,0.148,0.15,0.786,120.004,207137,4,65.59518,9,0
10155,Jamie Foxx Featuring Chris Brown,0.696,0.65,11,-6.578,0,0.252,0.123,0.0,0.21,0.531,137.967,242267,4,28.47944,14,1
3830,Rascal Flatts,0.628,0.9,7,-3.719,1,0.0408,0.0775,0.0,0.0454,0.611,108.745,217987,4,19.55913,9,1
1656,John Rutter,0.369,0.126,6,-25.548,1,0.0418,0.991,3.73e-06,0.178,0.658,91.546,114040,4,71.69651,5,0
5173,ONE OK ROCK,0.476,0.866,4,-3.993,0,0.0463,0.00329,0.0,0.389,0.542,92.572,228507,4,43.22911,10,0
1253,Christian Death,0.472,0.987,9,-3.387,0,0.0695,0.0444,0.0116,0.411,0.707,136.898,280680,4,28.5509,14,0
4131,Neal McCoy,0.715,0.775,0,-6.613,1,0.0433,0.354,0.0,0.144,0.803,106.013,219027,4,41.88681,10,1
2334,112 Featuring Ludacris,0.833,0.735,1,-7.421,1,0.0832,0.095,4.07e-05,0.0809,0.861,103.961,222040,4,39.24629,11,1
4718,Bon Savants,0.249,0.638,4,-7.911,1,0.0286,0.00216,0.883,0.225,0.155,95.512,270440,4,25.95391,12,0
4410,The Movielife,0.268,0.939,4,-3.151,1,0.0697,0.00115,0.0,0.0767,0.479,156.715,126867,3,38.19574,6,0
11801,Dierks Bentley,0.599,0.61,1,-5.745,1,0.0232,0.104,4.83e-05,0.115,0.359,95.979,239119,4,33.35001,10,1
3787,Them Crooked Vultures,0.278,0.961,7,-3.845,1,0.0607,7.36e-06,0.000662,0.0268,0.752,189.664,228639,4,31.18306,10,0
1137,Monica,0.777,0.588,10,-8.651,1,0.373,0.414,4.79e-05,0.146,0.54,88.915,257653,4,22.74335,9,1
2366,Beyonce & Shakira,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,4,77.67542,7,1
4387,Eau Claire Memorial Jazz I,0.387,0.398,7,-13.061,0,0.0615,0.877,0.105,0.767,0.33,77.866,226107,4,74.00649,11,0
5421,Ludacris Featuring Sleepy Brown,0.589,0.809,11,-6.327,0,0.41,0.0235,0.0,0.324,0.695,103.103,230533,4,25.30403,12,1
3476,Britney Spears,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520,4,62.26427,5,1
6323,Rita Ora,0.739,0.926,7,-3.927,1,0.0725,0.00298,0.0,0.108,0.718,116.03,247213,4,25.92025,10,1
11530,Cute Is What We Aim For,0.626,0.896,7,-4.886,0,0.0445,0.173,0.0,0.13,0.592,106.05,294987,4,36.03918,13,0
1556,Ozzy Osbourne,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,239827,4,30.89397,9,1
4811,Veil Of Maya,0.35,0.96,7,-5.521,1,0.0813,2.75e-05,0.00534,0.549,0.263,107.519,227773,4,47.46589,10,0
7528,Swingrowers,0.71,0.915,5,-4.548,1,0.0979,0.0208,0.0311,0.333,0.922,128.047,272144,4,31.03105,13,0
11350,Chase Rice,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4,27.53445,10,1
10422,of Montreal,0.559,0.632,7,-6.117,0,0.0252,0.0343,0.424,0.101,0.15,91.0,374520,4,34.09603,14,0
10078,Victorious Cast Featuring Victoria Justice,0.623,0.869,5,-3.376,1,0.0481,0.00841,0.0,0.0771,0.663,130.013,193547,4,30.66928,7,1
10301,One Direction,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,4,37.55343,8,1
452,LFO,0.689,0.922,11,-4.56,1,0.0372,0.0143,0.0,0.335,0.72,103.975,247867,4,17.72377,13,1
1676,Beenie Man,0.81,0.829,5,-5.646,0,0.108,0.34,0.0,0.0539,0.851,104.695,217107,4,29.23946,10,1
9727,Vicci Martinez,0.608,0.833,11,-4.101,0,0.0341,0.0445,0.0,0.206,0.431,120.001,200773,4,23.67413,9,1
2678,Brandy,0.6,0.629,1,-6.949,0,0.224,0.417,2.23e-06,0.041,0.865,90.681,283280,4,22.81029,11,1
8354,Bill Monroe & His Blue Grass Boys,0.511,0.469,7,-9.713,1,0.0332,0.702,0.073,0.208,0.584,121.307,161627,4,27.70608,8,0
7410,Zac Brown Band,0.55,0.402,3,-7.195,1,0.0339,0.551,1.38e-05,0.105,0.428,76.105,229280,4,38.37861,9,1
9360,Enrique Iglesias Featuring Sammy Adams,0.622,0.881,6,-4.871,0,0.0956,0.0109,0.0,0.348,0.664,127.958,220813,4,32.60886,13,1
728,Kirk Franklin,0.81,0.72,1,-4.793,1,0.0503,0.0138,0.0,0.221,0.805,121.984,246560,4,19.4207,11,1
5651,Alka Yagnik,0.801,0.585,0,-10.081,1,0.134,0.0567,0.000832,0.16,0.733,126.976,235253,4,39.43403,13,0
1395,Keith Urban,0.568,0.723,4,-5.439,1,0.0302,0.108,0.0,0.183,0.449,134.001,234213,4,43.98206,10,1
7019,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,233613,4,35.24588,13,1
10597,Lorne Balfe,0.317,0.277,10,-14.86,1,0.0326,0.886,0.95,0.101,0.0391,140.004,254280,4,64.90574,9,0
9591,Jamie xx,0.564,0.594,11,-9.912,0,0.155,0.119,0.0,0.536,0.507,89.394,213622,4,26.0282,10,0
8288,Famous Dex,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000,4,56.51836,6,1
526,Phanatik,0.567,0.85,6,-8.576,0,0.351,0.157,0.0,0.304,0.714,92.804,309973,4,24.6679,14,0
7604,Jacky Terrasson,0.534,0.0566,7,-24.075,1,0.0506,0.859,0.352,0.0609,0.185,77.221,287800,4,44.66865,13,0
9642,Khoma,0.454,0.628,2,-7.567,1,0.0298,0.000115,0.0248,0.102,0.269,114.993,234375,4,84.07184,6,0
7886,JFC,0.634,0.462,9,-6.674,1,0.0301,0.478,6.9e-06,0.0736,0.349,147.897,298031,3,42.20437,13,0
8109,The Velvet Underground,0.33,0.751,11,-7.961,1,0.0374,0.0679,3.94e-06,0.186,0.537,166.76,162387,4,20.01082,6,0
2792,Rodney Atkins,0.558,0.896,0,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,213653,4,148.5727,6,1
1109,Scienz Of Life,0.747,0.419,0,-6.867,0,0.515,0.17,0.0,0.234,0.548,94.015,370160,4,124.5579,14,0
136,Synapscape,0.645,0.984,0,-5.013,1,0.315,0.017,0.946,0.34,0.0466,132.894,249013,4,16.59496,11,0
2060,Enur Featuring Natasja,0.891,0.657,10,-5.552,0,0.165,0.00833,0.0026,0.054,0.453,125.995,230657,4,77.16387,9,1
6535,Backstreet Boys,0.541,0.703,0,-5.573,1,0.102,0.0218,0.0,0.0964,0.238,94.858,215724,4,67.0452,7,1
4011,Helltrain,0.444,0.968,5,-2.89,1,0.134,0.000377,0.0,0.414,0.405,158.065,211840,4,55.91394,10,0
